date,Vancouver,Victoria,Whitehorse
2016-12-13,-2.5,-0.9,-30.65
2016-12-12,-0.5,1.09,-28.75
2016-12-11,4.34,4.25,-25.15
2016-12-10,1.2,2.6,-22.15
2016-12-09,-0.5,0.49,-17.8
2016-12-08,-2.2,0.5,-21.5
2016-12-07,-2.85,-1.04,-24.25
2016-12-06,0.19,1.65,-24.25
2016-12-05,1.14,1.65,-21.45
2016-12-04,3.05,2.65,-17.7
2016-12-03,5.35,5.65,-9.85
2016-12-02,6.94,9.1,-2.8
2016-12-01,4.55,3.7,-3.7
2016-11-30,7.2,5.65,-2.35
2016-11-29,6.3,5.35,-3.6
2016-11-28,5.65,4.45,-5
2016-11-27,5.3,4.5,-4.3
2016-11-26,6.1,5.9,-6.1
2016-11-25,6.15,5.45,-9.9
2016-11-24,7.6,7.5,-13.4
2016-11-23,8,7.65,-16.75
2016-11-22,8.15,6.65,-16.85
2016-11-21,9.15,7.75,-16.75
2016-11-20,10.5,9.3,-14.55
2016-11-19,8.75,9.69,-11.1
2016-11-18,5.85,7.65,-10.8
2016-11-17,7,6.25,-7.25
2016-11-16,6.7,5.55,-6.9
2016-11-15,8.39,9.44,-6.5
2016-11-14,9.1,9.5,-0.8
2016-11-13,8.94,8.9,-0.25
2016-11-12,10.8,11.9,0.95
2016-11-11,12.15,11.45,2.85
2016-11-10,11.05,10.9,4.4
2016-11-09,13.4,12.95,2
2016-11-08,15.8,12.8,1.54
2016-11-07,12.35,11.7,-3.1
2016-11-06,10.85,11.05,-3.25
2016-11-05,12.39,11.4,0.15
2016-11-04,9.85,7.95,-0.14
2016-11-03,12.39,10.85,-1.79
2016-11-02,11.35,10.95,-3.5
2016-11-01,9.94,9.19,-1.4
2016-10-31,9.8,10.55,-6.35
2016-10-30,7.8,8.75,-3.85
2016-10-29,8.6,10.1,-3.5
2016-10-28,13.3,11.95,-1.85
2016-10-27,11.95,10,-1.9
2016-10-26,9.6,8.35,-4.45
2016-10-25,11.7,10.7,-7.35
2016-10-24,11.5,11.45,-7.45
2016-10-23,13,10.7,-5.9
2016-10-22,9.69,7.85,-1.7
2016-10-21,9.9,8.8,1.4
2016-10-20,11.95,12.55,1.2
2016-10-19,11.25,8.55,1.79
2016-10-18,10.65,10.65,2.1
2016-10-17,11.3,12.7,-1.9
2016-10-16,11.85,11.65,-6.5
2016-10-15,11.7,12.05,-3.9
2016-10-14,12.35,12.25,-2.54
2016-10-13,11.9,10.89,-3
2016-10-12,7.85,7.65,0.1
2016-10-11,6.1,7.75,2.2
2016-10-10,9.05,9.1,-0.69
2016-10-09,9.3,9.3,0.59
2016-10-08,10.6,10.25,-1.19
2016-10-07,13.4,14.2,-0.44
2016-10-06,12.55,11.35,2.59
2016-10-05,13.85,13.85,0.05
2016-10-04,13.05,12.4,2.19
2016-10-03,11.75,10.19,1.85
2016-10-02,12.55,11.95,1.65
2016-10-01,12.35,11.45,0.64
2016-09-30,9.75,9.85,1.45
2016-09-29,10.6,11.55,1.94
2016-09-28,11.1,12.95,4
2016-09-27,14.15,15.5,1.5
2016-09-26,13.65,15.35,2.04
2016-09-25,15.35,15.95,7.35
2016-09-24,12.9,12,6.19
2016-09-23,12.85,12.85,7.95
2016-09-22,13.8,12.25,10.05
2016-09-21,12.75,15.35,9.85
2016-09-20,13.45,14.5,7.3
2016-09-19,14.75,15.55,5.95
2016-09-18,15.15,13.95,9.05
2016-09-17,15.55,15.8,5.25
2016-09-16,16.64,13.1,11.7
2016-09-15,14.7,13,11.2
2016-09-14,14,14.8,12
2016-09-13,14.4,15.45,14.35
2016-09-12,13.2,16.95,11.95
2016-09-11,14.55,16.1,7.05
2016-09-10,17.29,16.5,8.75
2016-09-09,15.35,13.45,8.14
2016-09-08,15.7,15.14,9.25
2016-09-07,15.3,15.65,9.55
2016-09-06,15,14.89,10.75
2016-09-05,13.95,13.05,9.75
2016-09-04,13.75,13.95,10.35
2016-09-03,15.05,13.8,11.15
2016-09-02,15.3,14.5,9.1
2016-09-01,15.25,14.65,8.69
2016-08-31,17.1,15.7,7.7
2016-08-30,17.75,15.5,8.05
2016-08-29,18.1,15.3,8.19
2016-08-28,16.85,13.85,11.35
2016-08-27,19.95,18.75,14.2
2016-08-26,20.6,21.35,14.4
2016-08-25,20.2,22.2,15.89
2016-08-24,18.89,20.2,14.75
2016-08-23,16.5,18.2,16.29
2016-08-22,17.6,15.85,15.55
2016-08-21,17.7,18.5,12.45
2016-08-20,19.39,20.35,12.65
2016-08-19,21.29,25,14
2016-08-18,19.64,22.45,12.35
2016-08-17,18.95,18.1,12.25
2016-08-16,18.95,17.95,14.6
2016-08-15,18.75,18.45,14.6
2016-08-14,19.45,17.8,15.6
2016-08-13,20.29,20.45,15.89
2016-08-12,19.35,20.55,16.7
2016-08-11,18.04,18.95,16.3
2016-08-10,19.14,19,13.45
2016-08-09,17.3,16.2,16.39
2016-08-08,16.75,15.8,15.8
2016-08-07,17.45,15.6,18.25
2016-08-06,16.45,15,20.35
2016-08-05,18.55,16.8,16.2
2016-08-04,17.29,18.6,15.95
2016-08-03,17.64,17.5,13.85
2016-08-02,16.05,16.95,16.5
2016-08-01,17.79,18.55,15.85
2016-07-31,17.89,16.5,15.35
2016-07-30,18.1,17.2,15.35
2016-07-29,20.6,19.39,13.1
2016-07-28,20.3,19.2,16.8
2016-07-27,19.64,18.45,13.85
2016-07-26,18.5,17.35,13.5
2016-07-25,19.45,18,15.55
2016-07-24,18.55,18.5,14.35
2016-07-23,17.45,18.8,13.05
2016-07-22,19.95,20.8,13.75
2016-07-21,18.5,19.95,13.2
2016-07-20,20.05,18.55,13.8
2016-07-19,19.55,18.7,16.05
2016-07-18,19.45,17.89,18
2016-07-17,17.7,17.89,19.25
2016-07-16,18.2,16.89,19.7
2016-07-15,17.25,15.85,18.05
2016-07-14,17.3,17.5,18.39
2016-07-13,17.85,17.64,18.6
2016-07-12,18.64,17.39,18.39
2016-07-11,17.64,16.45,16.89
2016-07-10,17.04,17.35,15.85
2016-07-09,17.35,15.39,16.8
2016-07-08,17.79,16.35,17.7
2016-07-07,16.45,14.39,14.65
2016-07-06,16.7,15.25,14.5
2016-07-05,15.85,15.05,17.55
2016-07-04,17.39,18.3,14.1
2016-07-03,17.89,16.14,11.8
2016-07-02,19.35,19.6,12.8
2016-07-01,17,14.55,11.85
2016-06-30,17.05,17.05,13.95
2016-06-29,18.39,16.14,16.14
2016-06-28,17.85,16.5,16
2016-06-27,19,18.89,16.2
2016-06-26,16.8,17.54,15.55
2016-06-25,16.25,16.8,15.25
2016-06-24,15.8,15.85,16.2
2016-06-23,16.25,16,15.85
2016-06-22,16.8,15.3,15.95
2016-06-21,16.75,16.5,12.85
2016-06-20,15.2,16.75,13
2016-06-19,14.85,15.05,17.05
2016-06-18,14.1,13.2,17.1
2016-06-17,14.6,14.45,17.64
2016-06-16,12.65,13.25,15.4
2016-06-15,11.85,12.45,13.89
2016-06-14,11.75,12.05,10.95
2016-06-13,15.35,14.95,9.94
2016-06-12,15.8,14.75,12.55
2016-06-11,13.89,14.05,15.3
2016-06-10,14.55,11.75,17.85
2016-06-09,14.39,14.14,15.05
2016-06-08,15.3,16.1,11.89
2016-06-07,17.7,15.7,11.1
2016-06-06,18.85,19,11.3
2016-06-05,20.35,22.7,9.65
2016-06-04,18.85,22.2,12.45
2016-06-03,18.39,18.14,11.4
2016-06-02,16.75,16.25,12.2
2016-06-01,17.5,17.39,10.45
2016-05-31,15.25,16.64,9.94
2016-05-30,13.64,14.2,8.3
2016-05-29,12.6,14.2,7.8
2016-05-28,11.89,12.25,10.25
2016-05-27,12.45,13.8,8.6
2016-05-26,12.65,13.95,6.65
2016-05-25,15.85,14.85,8.94
2016-05-24,15.35,15.1,14.05
2016-05-23,15.1,13.8,13.5
2016-05-22,15.1,15.55,14.55
2016-05-21,14,13.2,14.05
2016-05-20,13.39,13.2,11.75
2016-05-19,12.1,12.55,11.7
2016-05-18,15.5,15.3,10.45
2016-05-17,14.65,13.45,9.25
2016-05-16,13.75,12.85,11.95
2016-05-15,15.15,13.95,13.25
2016-05-14,16.95,16.64,14.05
2016-05-13,15.2,17.7,13.15
2016-05-12,14.05,13.6,11.39
2016-05-11,15.75,14.5,9.44
2016-05-10,13.75,14.7,7.45
2016-05-09,12.6,11.6,6.7
2016-05-08,13.05,11.5,9.85
2016-05-07,15.7,15.2,6.25
2016-05-06,14.25,17.39,8.19
2016-05-05,12.85,12.5,6.2
2016-05-04,12.05,11.39,3.85
2016-05-03,16.8,17,6.3
2016-05-02,17.05,17.7,9.89
2016-05-01,13.2,14.75,7.19
2016-04-30,10.55,11.85,3.65
2016-04-29,13.3,12.95,6.05
2016-04-28,13.7,14,5.85
2016-04-27,11.1,11.85,6.75
2016-04-26,10.8,8.65,7.35
2016-04-25,10.6,9.94,6.75
2016-04-24,11.5,10.4,7.65
2016-04-23,13.95,12.25,8.65
2016-04-22,12.35,13.25,6.25
2016-04-21,15.95,13.85,4.4
2016-04-20,14.25,17.5,4.3
2016-04-19,13.45,15.8,3.45
2016-04-18,14.89,16.25,4.7
2016-04-17,10.35,13.25,2.8
2016-04-16,10.95,10.35,4.95
2016-04-15,10.8,8.65,5.6
2016-04-14,9.44,8.8,4.05
2016-04-13,9.6,8.64,5.8
2016-04-12,9.85,9,1.25
2016-04-11,11.25,10.45,6.1
2016-04-10,10.9,9.55,4.89
2016-04-09,11.8,9.8,4
2016-04-08,12,12.9,6.2
2016-04-07,10.3,14,3.5
2016-04-06,13.05,12.45,5.09
2016-04-05,9.25,8.75,4.05
2016-04-04,11.6,11,1.39
2016-04-03,11.15,10.7,1.44
2016-04-02,11.65,10.7,6.4
2016-04-01,12.25,10.7,9.44
2016-03-31,11,11.55,7.6
2016-03-30,9.19,10.89,6.3
2016-03-29,7.3,9.75,7.5
2016-03-28,7.5,7.95,3.35
2016-03-27,8.65,7.95,2.4
2016-03-26,8.5,8.25,2.54
2016-03-25,7.25,7,-0.1
2016-03-24,8.3,6.9,0.2
2016-03-23,8.75,8.5,0.79
2016-03-22,10.3,7.9,-1.04
2016-03-21,10.64,8.5,-1.59
2016-03-20,9.8,8.94,2.59
2016-03-19,8.5,8.65,0.35
2016-03-18,6.1,7.25,-1.95
2016-03-17,4.45,6.8,-3.75
2016-03-16,5.09,6,-0.95
2016-03-15,5.85,5.65,-5.6
2016-03-14,7.25,6.2,-1.9
2016-03-13,6.65,6.45,-4.8
2016-03-12,7.85,8.25,-6.75
2016-03-11,6.94,6,-1.25
2016-03-10,9,9.05,-4.3
2016-03-09,8.5,7.85,-2.6
2016-03-08,7.1,6.45,-3.45
2016-03-07,7.65,8.19,-4.3
2016-03-06,10,9.44,-2.15
2016-03-05,12.05,11.2,-3.1
2016-03-04,10,10.25,-6.6
2016-03-03,10.3,10.3,-11
2016-03-02,9.05,8.6,-11.3
2016-03-01,8.5,8.65,-8.44
2016-02-29,8.05,7.55,-1.29
2016-02-28,9.1,8.4,0.44
2016-02-27,9.3,8.3,-0.39
2016-02-26,6.9,6.7,0
2016-02-25,6.7,7.3,-0.84
2016-02-24,7.1,7.05,-1.85
2016-02-23,2.84,4.85,-7.25
2016-02-22,5.9,5.09,-1.85
2016-02-21,4.64,4.85,-2.8
2016-02-20,7.3,5.6,-7.35
2016-02-19,8.1,7.6,-12.3
2016-02-18,8.94,8.44,-15.75
2016-02-17,8.19,8.25,-11.7
2016-02-16,7.85,7.55,-4.09
2016-02-15,8.4,9.3,-3.15
2016-02-14,8.15,8.75,-2.75
2016-02-13,7.7,7.15,-1.55
2016-02-12,10.8,10.8,-1.4
2016-02-11,7.65,5.7,-0.35
2016-02-10,7.85,7.5,-5.7
2016-02-09,7.3,7.75,-7.5
2016-02-08,6.44,7.45,-7.35
2016-02-07,4.65,5.05,-11.1
2016-02-06,5.9,5.09,-8.1
2016-02-05,8.4,8.05,-6
2016-02-04,7.05,5,-5.9
2016-02-03,5.94,6.1,-12.1
2016-02-02,5,4.4,-14.2
2016-02-01,4.34,3.9,-11.25
2016-01-31,4.65,4.34,-8.65
2016-01-30,4.55,4.65,-5.95
2016-01-29,6.05,6.4,-3.35
2016-01-28,8.1,7.9,0.2
2016-01-27,10.7,9.69,-0.15
2016-01-26,8.65,8.1,-0.1
2016-01-25,6,5.35,-1.5
2016-01-24,5.95,3.9,-2.34
2016-01-23,6.15,5.2,-5.85
2016-01-22,9.15,9.25,-11.39
2016-01-21,8.19,8.6,-16.6
2016-01-20,4.4,5.09,-16.05
2016-01-19,6.5,4.8,-15.6
2016-01-18,7.95,6.94,-13.1
2016-01-17,8.4,7.25,-9.3
2016-01-16,6.85,7.4,-7.3
2016-01-15,1.79,2.15,-8.55
2016-01-14,5.3,3.55,-7.55
2016-01-13,5.35,6.35,-7.69
2016-01-12,6.15,5.55,-4.4
2016-01-11,0.95,0.39,-5.8
2016-01-10,2,2.95,-10.19
2016-01-09,2,2,-10.19
2016-01-08,3.75,3.55,-14.9
2016-01-07,3.59,2.75,-16.75
2016-01-06,4.55,5.2,-21.29
2016-01-05,0.55,1.7,-18.14
2016-01-04,0.74,1.14,-16.39
2016-01-03,-1.2,0.6,-9
2016-01-02,-1.95,-0.05,-0.19
2016-01-01,-1.74,-0.14,-0.89
2015-12-31,-1.35,-0.15,-1.75
2015-12-30,-0.95,0.54,-6.85
2015-12-29,1.85,2.1,-9.44
2015-12-28,2.09,2.65,-13.3
2015-12-27,3.3,4.3,-21
2015-12-26,1.85,2.25,-19
2015-12-25,2.19,1.9,-27.55
2015-12-24,3.55,2.54,-26.04
2015-12-23,3.59,3.35,-21.6
2015-12-22,2.4,2.29,-22.04
2015-12-21,3.95,4.65,-21.85
2015-12-20,4.94,5.09,-18.7
2015-12-19,5.4,4.55,-12.75
2015-12-18,5.7,5.4,-8.15
2015-12-17,2.1,3.75,-11.39
2015-12-16,2.7,3.65,-11.85
2015-12-15,3.55,2.75,-13.85
2015-12-14,4.25,3.25,-12.8
2015-12-13,7.25,6.3,-14.55
2015-12-12,5.09,4.8,-9.3
2015-12-11,6.95,5.75,-11.25
2015-12-10,8.3,8.15,-11.2
2015-12-09,8.55,8.65,-6.75
2015-12-08,10.95,11.55,-7.65
2015-12-07,9.4,9,-8.3
2015-12-06,9.05,9.85,-9.55
2015-12-05,8.15,7.65,-8.85
2015-12-04,7.4,7.5,-6.15
2015-12-03,10.5,9.65,-8.44
2015-12-02,8.9,8.55,-5.7
2015-12-01,8,6.6,-1.3
2015-11-30,1.1,1.25,-2.8
2015-11-29,-0.1,1.1,1.7
2015-11-28,0.25,1.4,1.6
2015-11-27,1.14,2.19,1.3
2015-11-26,1.35,2.35,-0.19
2015-11-25,1.14,2.25,-4.95
2015-11-24,3.2,3.95,-11.45
2015-11-23,4.25,4.8,-19.25
2015-11-22,2.65,3.6,-7.5
2015-11-21,1.4,2.35,2.6
2015-11-20,1.49,3.15,-7.2
2015-11-19,2.65,5.05,-21.5
2015-11-18,5.45,3.55,-16.8
2015-11-17,9.3,9.69,-17
2015-11-16,3.3,3.75,-11.85
2015-11-15,6.94,5.2,-14.5
2015-11-14,7.65,7.6,-13.85
2015-11-13,10.1,10.4,-7
2015-11-12,6.19,5.65,-3.5
2015-11-11,7.1,6.75,-8.5
2015-11-10,4.95,5,-2.75
2015-11-09,6.05,7.05,-0.14
2015-11-08,7.85,7.35,-3.34
2015-11-07,9.4,9.75,-1.35
2015-11-06,7.9,7.2,0.14
2015-11-05,7.75,8.1,-9.44
2015-11-04,5.44,5.75,-8.94
2015-11-03,6.19,7.3,-8.94
2015-11-02,7.7,7.65,-12.65
2015-11-01,9.35,8.69,-10.5
2015-10-31,12.5,13.3,-1.85
2015-10-30,11.89,14.7,1.4
2015-10-29,12.7,11.05,3.65
2015-10-28,10.6,10.3,1.4
2015-10-27,9.75,11.55,0
2015-10-26,11.75,10.19,-1.85
2015-10-25,10.95,11.2,1.9
2015-10-24,8.14,7.75,2.9
2015-10-23,8.85,9.4,5.55
2015-10-22,9.94,9.4,5.3
2015-10-21,10,9.1,4.3
2015-10-20,11.55,10.35,2.7
2015-10-19,12.55,11.15,5.35
2015-10-18,13.35,12.6,6.19
2015-10-17,13.35,13.95,7.94
2015-10-16,10.05,13.55,4.09
2015-10-15,10.3,13.35,-0.6
2015-10-14,9.65,10.1,2.1
2015-10-13,11.35,10.75,5.35
2015-10-12,12.14,11.89,6.55
2015-10-11,12.1,10.75,4.65
2015-10-10,15.8,14.5,7.3
2015-10-09,15.3,15.3,5
2015-10-08,15.14,14.4,2.75
2015-10-07,14.25,12.8,1.4
2015-10-06,12.75,11.7,1.25
2015-10-05,11.35,13.2,2.65
2015-10-04,11.5,12.7,2.7
2015-10-03,11.35,13.64,0.14
2015-10-02,11.85,11.25,-2.19
2015-10-01,11.5,12.2,-0.3
2015-09-30,12.1,11.8,7.8
2015-09-29,11.8,12.75,13
2015-09-28,10.8,12.25,10.55
2015-09-27,10.5,10.05,2.85
2015-09-26,11.35,11.35,2.75
2015-09-25,12.39,12,5.2
2015-09-24,14.15,12.95,3.1
2015-09-23,12.1,11.7,2.4
2015-09-22,12,10.8,4.3
2015-09-21,12.2,12.2,3.25
2015-09-20,16.7,17,3.25
2015-09-19,15.5,15.3,5
2015-09-18,14.6,13.45,5.85
2015-09-17,15.25,14.3,8.5
2015-09-16,14.55,12.5,7.6
2015-09-15,13.7,11.15,7.8
2015-09-14,12.1,11.4,7.1
2015-09-13,15.7,14.45,7.75
2015-09-12,17.7,17.1,7.1
2015-09-11,16.8,17.95,11.55
2015-09-10,16.14,17.7,12.55
2015-09-09,18.5,14.85,9.3
2015-09-08,16.8,18.1,9
2015-09-07,15.9,12.5,6.4
2015-09-06,14.3,13.15,8.6
2015-09-05,13.6,13.1,9.1
2015-09-04,12.25,14,7.85
2015-09-03,13.3,10.6,7.3
2015-09-02,13.4,11,6.2
2015-09-01,14.95,14.65,3.75
2015-08-31,15.35,16.05,3.55
2015-08-30,16.89,15.7,4.8
2015-08-29,18.25,17.75,2.7
2015-08-28,18.25,17.04,5.05
2015-08-27,20.04,18.3,9
2015-08-26,16.75,17.39,11.2
2015-08-25,15.95,16.6,12.75
2015-08-24,17.85,15.64,11.75
2015-08-23,17.2,17.89,12.39
2015-08-22,17.3,17.55,11.8
2015-08-21,17.64,17.1,10.45
2015-08-20,18.85,16.8,10
2015-08-19,20.55,19.05,12.6
2015-08-18,18.39,20.3,16.55
2015-08-17,17,17.45,12.2
2015-08-16,18.35,17.35,14
2015-08-15,17.55,16.55,13.4
2015-08-14,16.89,17.64,14.2
2015-08-13,20.05,18.39,10.1
2015-08-12,21.95,20.1,11.14
2015-08-11,19.35,21.1,14.25
2015-08-10,18.5,19.75,15.55
2015-08-09,19.6,18.64,14.75
2015-08-08,18.7,16.5,13.55
2015-08-07,18.39,16.75,14.05
2015-08-06,18.39,17.1,16.39
2015-08-05,16.85,17.45,17.55
2015-08-04,19.2,16.5,16.6
2015-08-03,18.8,18.2,14.2
2015-08-02,20.7,19.25,13.75
2015-08-01,20.55,19.85,13.8
2015-07-31,20.25,20.65,10.35
2015-07-30,20.2,21.3,12
2015-07-29,19.45,20,13.15
2015-07-28,18.04,18.2,14
2015-07-27,17.25,16.05,12.5
2015-07-26,16.1,15.9,14.35
2015-07-25,17.89,17.3,15.4
2015-07-24,16.14,16.25,12
2015-07-23,17.7,20.04,12.1
2015-07-22,18.14,18.55,12.64
2015-07-21,19.45,20.25,16.14
2015-07-20,20.39,20.39,15.45
2015-07-19,22.55,21.29,12.75
2015-07-18,21.45,21.45,14.4
2015-07-17,18.14,18.25,17.1
2015-07-16,18.89,17.7,13.35
2015-07-15,18.45,19.14,13.05
2015-07-14,18.05,17.75,14.25
2015-07-13,19.25,18.39,13.95
2015-07-12,20.1,18.1,14.95
2015-07-11,17.3,16.45,15.55
2015-07-10,19.45,17.64,15.05
2015-07-09,20.35,17.64,14.1
2015-07-08,19.5,17.85,17
2015-07-07,18.55,16.45,20.9
2015-07-06,21.8,16.64,21.1
2015-07-05,20.9,22.5,17.7
2015-07-04,20.65,20.45,15.05
2015-07-03,20.65,20.5,11.1
2015-07-02,21.2,21.65,12.75
2015-07-01,20.54,20.95,13.25
2015-06-30,20.35,19.45,13.5
2015-06-29,23.55,20.35,11.8
2015-06-28,22.15,22.05,13.6
2015-06-27,20.39,21.55,14.05
2015-06-26,21.25,21.85,16.2
2015-06-25,20.2,19.95,18.2
2015-06-24,19.2,19.1,17.55
2015-06-23,17.89,16.6,17.2
2015-06-22,18.14,16.6,16.25
2015-06-21,17.6,17.6,16.55
2015-06-20,16.14,15.5,17.64
2015-06-19,16,16.1,15.1
2015-06-18,17.45,17.2,12.1
2015-06-17,16.3,17.04,15.55
2015-06-16,17.8,16.35,17.05
2015-06-15,17.14,19.05,14.35
2015-06-14,16.05,17.35,15.25
2015-06-13,14.1,14.75,13.14
2015-06-12,15.6,12.95,11.7
2015-06-11,17,16.05,9.6
2015-06-10,17.3,15.95,10.9
2015-06-09,17.35,16.64,11.2
2015-06-08,19.05,18.45,11
2015-06-07,19.89,18.3,7.85
2015-06-06,17.55,17.79,9.35
2015-06-05,16.35,18.25,12.1
2015-06-04,16.75,17.1,11.55
2015-06-03,15.4,15.95,13.05
2015-06-02,14.95,15.35,14.35
2015-06-01,16.39,14.25,14.45
2015-05-31,15.3,14.85,11.9
2015-05-30,17.1,15.05,13.8
2015-05-29,18.39,17.14,14.2
2015-05-28,17.14,16.39,15.9
2015-05-27,17.25,15.95,12.45
2015-05-26,16.45,15.6,15.7
2015-05-25,15.39,12.55,15.75
2015-05-24,16,14.15,17.89
2015-05-23,15.6,13.3,17
2015-05-22,16.39,14.95,16.7
2015-05-21,16.8,15.3,15.3
2015-05-20,14.95,14.95,13.8
2015-05-19,16.1,16.3,14.35
2015-05-18,16.14,16.55,15.4
2015-05-17,14.85,14.1,14.3
2015-05-16,15.6,14.7,16
2015-05-15,14.45,13.45,14.4
2015-05-14,13.5,13.4,15.05
2015-05-13,14.55,14.25,13.7
2015-05-12,15.55,14.1,9.19
2015-05-11,13.6,13.85,9.6
2015-05-10,14.3,13.64,7.75
2015-05-09,14.95,14.2,11.45
2015-05-08,13.8,15.1,11.4
2015-05-07,12.15,13.1,7.3
2015-05-06,11.2,11.15,5.25
2015-05-05,11,10.35,5.05
2015-05-04,12.45,11,3.84
2015-05-03,9.19,10.25,4.1
2015-05-02,11.35,10.55,2.65
2015-05-01,12.6,11.8,3.35
2015-04-30,11.3,10.14,3.3
2015-04-29,10.85,9.65,4.4
2015-04-28,12.25,12.5,0.5
2015-04-27,13.9,12.85,4.34
2015-04-26,9.69,8,5.35
2015-04-25,8.6,7.2,6.45
2015-04-24,8.5,7,4.59
2015-04-23,7.8,9.25,2.54
2015-04-22,10.15,7.75,0.05
2015-04-21,11.7,12.5,1.9
2015-04-20,11.8,12.25,8.35
2015-04-19,9.5,11.25,6.85
2015-04-18,9.65,10.55,3
2015-04-17,9.94,11.6,2.3
2015-04-16,8.85,9.4,3.9
2015-04-15,7.85,8.25,2.85
2015-04-14,7.65,7.69,1.4
2015-04-13,7.19,7.15,-1.25
2015-04-12,7.75,7.3,1
2015-04-11,8.8,6.9,0.14
2015-04-10,9.5,7.55,3.45
2015-04-09,10.05,8.5,3.75
2015-04-08,8.55,8.9,4.25
2015-04-07,8.05,8.75,3.4
2015-04-06,7.85,6.25,1.7
2015-04-05,5.95,7.2,1.09
2015-04-04,7.2,6.9,1.35
2015-04-03,8.6,6.75,2.24
2015-04-02,7.75,7,1.25
2015-04-01,8.1,6.75,1.25
2015-03-31,9.5,9.15,0.55
2015-03-30,13.25,12.5,1.99
2015-03-29,9.4,10.35,1.75
2015-03-28,11.7,12.1,-1.14
2015-03-27,12.35,10.8,1.6
2015-03-26,14.75,12.65,2.5
2015-03-25,9.05,10,-4.34
2015-03-24,9,7.2,-3.5
2015-03-23,8.5,5.94,0.34
2015-03-22,8.9,7.75,0.79
2015-03-21,10.15,9.3,1.04
2015-03-20,10.65,10.05,0.34
2015-03-19,10,8.85,0.1
2015-03-18,9.55,7.9,0.79
2015-03-17,6.94,8.05,-2
2015-03-16,6.75,7.35,-6.65
2015-03-15,7.35,7.8,-17.5
2015-03-14,11,12.05,-13.35
2015-03-13,9.55,10.75,-2.85
2015-03-12,12.75,12.65,-7.9
2015-03-11,10.35,10.55,-16.55
2015-03-10,5.69,8.8,-13.5
2015-03-09,5.5,6.75,-8.3
2015-03-08,5.9,6.94,-2.45
2015-03-07,5.94,7.5,1.6
2015-03-06,5.55,6.9,-0.6
2015-03-05,5.19,5,-2.75
2015-03-04,3.2,3.55,-6.4
2015-03-03,3.45,4.15,-3.75
2015-03-02,5.3,7.05,-9.9
2015-03-01,3.8,3.5,-3.05
2015-02-28,4,5.8,-5.05
2015-02-27,5.9,8.3,-9.4
2015-02-26,7.19,8.25,-5.9
2015-02-25,5.65,4.55,-6.94
2015-02-24,4.55,4.95,-1.45
2015-02-23,4.3,5.15,4.95
2015-02-22,4.5,5.25,3.3
2015-02-21,5.3,7.35,-0.55
2015-02-20,7.2,7.55,-3.59
2015-02-19,8.6,6.75,-0.85
2015-02-18,7.55,6.1,1.25
2015-02-17,4.25,7.55,2.25
2015-02-16,4.64,7.9,-0.95
2015-02-15,6.35,6.5,-6.45
2015-02-14,7.1,7.35,-3.15
2015-02-13,10.19,10.8,-7.69
2015-02-12,9.35,8.9,-12.3
2015-02-11,8.94,8.65,-13.1
2015-02-10,10.05,10.95,-25.6
2015-02-09,9.1,9.69,-28.5
2015-02-08,11.65,10.5,-28.45
2015-02-07,10.65,11,-31.55
2015-02-06,11.55,11.6,-28.9
2015-02-05,9.85,9,-27.2
2015-02-04,5.75,7.15,-28.2
2015-02-03,7.8,6.44,-27.05
2015-02-02,7.75,6.6,-29.3
2015-02-01,7.05,6.95,-26.6
2015-01-31,4.95,4.34,-24.4
2015-01-30,3.5,4.94,-19.54
2015-01-29,4.94,6.05,-20.1
2015-01-28,6,6.75,-19.75
2015-01-27,9.05,8.8,-23.2
2015-01-26,8.44,5.65,-19.35
2015-01-25,9.85,9.35,-5.95
2015-01-24,11.1,12.14,-0.19
2015-01-23,9.75,9.4,1.55
2015-01-22,6.7,5.85,-4.65
2015-01-21,2.59,3.05,-3.65
2015-01-20,4.75,4.45,-2.3
2015-01-19,6.05,6.2,-7.4
2015-01-18,8.4,8.3,-5.35
2015-01-17,6,4.45,0.95
2015-01-16,9.05,8.5,-0.35
2015-01-15,4.2,4.25,2
2015-01-14,1.15,3.4,2.25
2015-01-13,3.1,4.25,0.9
2015-01-12,4.95,5.7,-6.15
2015-01-11,6.6,6.4,-9.15
2015-01-10,6.2,6.3,-12.3
2015-01-09,5.05,5.15,-11.2
2015-01-08,4.19,5.5,-18.95
2015-01-07,5.45,4.84,-21.8
2015-01-06,7.45,7.94,-31.15
2015-01-05,6.94,7.65,-32.15
2015-01-04,4.09,6.2,-30.25
2015-01-03,2.15,2.25,-27.6
2015-01-02,1.85,0.74,-14.8
2015-01-01,-0.9,-0.1,-4.34
2014-12-31,-1.45,-0.45,-1.3
2014-12-30,-1.8,-1.04,-6.55
2014-12-29,1.65,2.09,-15
2014-12-28,1.25,3.6,-19.5
2014-12-27,5,5.8,-14.3
2014-12-26,3,2.7,-8.55
2014-12-25,3.55,3.9,-12.3
2014-12-24,5,5.5,-15
2014-12-23,6.35,6.75,-11.05
2014-12-22,6.2,5.65,-3.85
2014-12-21,6.6,10.15,-8.85
2014-12-20,7.5,9.44,-12.8
2014-12-19,7.65,6.6,-12.1
2014-12-18,7.8,7.69,-16.75
2014-12-17,6.95,5.25,-10.55
2014-12-16,6.19,5.95,-4.55
2014-12-15,2.1,2.65,-2.6
2014-12-14,3.45,3.9,-5.19
