glacier_id,lon,lat
RGI60-02.00701,-121.917,50.2064
RGI60-02.00702,-116.499,50.2022
RGI60-02.00703,-122.221,50.2085
RGI60-02.00704,-116.583,50.2081
RGI60-02.00705,-123.884,50.2083
RGI60-02.00706,-116.596,50.2074
RGI60-02.00707,-123.685,50.2043
RGI60-02.00708,-123.672,50.2061
RGI60-02.00709,-116.604,50.2093
RGI60-02.00710,-116.566,50.2116
RGI60-02.00711,-123.226,50.2158
RGI60-02.00712,-116.608,50.217
RGI60-02.00713,-116.605,50.2153
RGI60-02.00714,-123.808,50.2182
RGI60-02.00715,-124.188,50.2181
RGI60-02.00716,-124.201,50.2194
RGI60-02.00717,-122.255,50.22
RGI60-02.00718,-116.54,50.2218
RGI60-02.00719,-123.653,50.2094
RGI60-02.00720,-123.636,50.2152
RGI60-02.00721,-123.646,50.2161
RGI60-02.00722,-116.617,50.2234
RGI60-02.00723,-116.727,50.2218
RGI60-02.00724,-123.7971954,50.22435761
RGI60-02.00725,-123.629,50.225
RGI60-02.00726,-116.545,50.224
RGI60-02.00727,-123.802,50.225
RGI60-02.00728,-122.764,50.225
RGI60-02.00729,-124.085,50.2049
RGI60-02.00730,-124.0683746,50.2102356
RGI60-02.00731,-124.091,50.2139
RGI60-02.00732,-124.069,50.2198
RGI60-02.00733,-124.096,50.2058
RGI60-02.00734,-122.265,50.2264
RGI60-02.00735,-124.081,50.2254
RGI60-02.00736,-116.515,50.2022
RGI60-02.00737,-116.528,50.2144
RGI60-02.00738,-116.557,50.2149
RGI60-02.00739,-121.867,50.2283
RGI60-02.00740,-121.864,50.2251
RGI60-02.00741,-122.287,50.2283
RGI60-02.00742,-116.62,50.2292
RGI60-02.00743,-123.876,50.2309
RGI60-02.00744,-116.551,50.2296
RGI60-02.00745,-122.352,50.2318
RGI60-02.00746,-122.324,50.2326
RGI60-02.00747,-116.611,50.2331
RGI60-02.00748,-122.311,50.233
RGI60-02.00749,-117.241,50.2376
RGI60-02.00750,-123.796,50.2336
RGI60-02.00751,-122.295,50.2364
RGI60-02.00752,-122.364,50.2359
RGI60-02.00753,-117.256,50.239
RGI60-02.00754,-117.264,50.2402
RGI60-02.00755,-116.591,50.2232
RGI60-02.00756,-116.613,50.2417
RGI60-02.00757,-122.743,50.2407
RGI60-02.00758,-123.703,50.2323
RGI60-02.00759,-123.685,50.2333
RGI60-02.00760,-123.705,50.2363
RGI60-02.00761,-122.702,50.2381
RGI60-02.00762,-123.444,50.2449
RGI60-02.00763,-123.273,50.247
RGI60-02.00764,-123.672,50.2461
RGI60-02.00765,-124.468,50.2473
RGI60-02.00766,-123.877,50.2412
RGI60-02.00767,-123.236,50.2212
RGI60-02.00768,-123.274,50.2316
RGI60-02.00769,-123.275,50.2404
RGI60-02.00770,-123.27,50.2431
RGI60-02.00771,-123.256,50.2375
RGI60-02.00772,-123.248,50.2298
RGI60-02.00773,-123.232,50.2332
RGI60-02.00774,-123.28,50.2336
RGI60-02.00775,-117.224,50.2508
RGI60-02.00776,-123.854,50.2435
RGI60-02.00777,-123.873,50.2225
RGI60-02.00778,-123.862,50.215
RGI60-02.00779,-123.853,50.2225
RGI60-02.00780,-123.878,50.2121
RGI60-02.00781,-123.839,50.2303
RGI60-02.00782,-123.984,50.2514
RGI60-02.00783,-123.776,50.2461
RGI60-02.00784,-117.224,50.2538
RGI60-02.00785,-124.453,50.2507
RGI60-02.00786,-124.299,50.2537
RGI60-02.00787,-124.1426086,50.25470734
RGI60-02.00788,-122.783,50.2519
RGI60-02.00789,-116.608,50.2509
RGI60-02.00790,-123.981,50.2565
RGI60-02.00791,-123.399,50.2577
RGI60-02.00792,-123.398,50.26
RGI60-02.00793,-115.104,50.2602
RGI60-02.00794,-124.141,50.2603
RGI60-02.00795,-123.434,50.2625
RGI60-02.00796,-122.26,50.2617
RGI60-02.00797,-122.259,50.2594
RGI60-02.00798,-122.271,50.2647
RGI60-02.00799,-123.741,50.2658
RGI60-02.00800,-123.285,50.2609
RGI60-02.00801,-123.28,50.2551
RGI60-02.00802,-117.168,50.2661
RGI60-02.00803,-123.238,50.2661
RGI60-02.00804,-124.176,50.2681
RGI60-02.00805,-117.247,50.266
RGI60-02.00806,-117.187,50.2693
RGI60-02.00807,-117.239,50.2689
RGI60-02.00808,-122.297,50.273
RGI60-02.00809,-117.201,50.2741
RGI60-02.00810,-117.221,50.2724
RGI60-02.00811,-117.231,50.271
RGI60-02.00812,-124.17,50.274
RGI60-02.00813,-124.283,50.2722
RGI60-02.00814,-124.179,50.2736
RGI60-02.00815,-123.267,50.2773
RGI60-02.00816,-123.945,50.2785
RGI60-02.00817,-123.78,50.2568
RGI60-02.00818,-123.767,50.2739
RGI60-02.00819,-123.783,50.2735
RGI60-02.00820,-123.769,50.2592
RGI60-02.00821,-123.763,50.2643
RGI60-02.00822,-123.97,50.2804
RGI60-02.00823,-124.174,50.2846
RGI60-02.00824,-116.779,50.2938
RGI60-02.00825,-116.34,50.295
RGI60-02.00826,-123.987,50.2956
RGI60-02.00827,-124.002,50.2937
RGI60-02.00828,-123.989,50.2916
RGI60-02.00829,-116.353,50.2957
RGI60-02.00830,-123.158,50.2958
RGI60-02.00831,-124.002,50.2983
RGI60-02.00832,-117.249,50.2958
RGI60-02.00833,-117.24,50.2918
RGI60-02.00834,-116.368,50.2982
RGI60-02.00835,-123.656,50.2972
RGI60-02.00836,-124.141,50.2967
RGI60-02.00837,-123.973,50.3018
RGI60-02.00838,-123.385,50.3019
RGI60-02.00839,-123.972,50.2947
RGI60-02.00840,-123.961,50.2795
RGI60-02.00841,-123.957,50.287
RGI60-02.00842,-123.123,50.2999
RGI60-02.00843,-123.113,50.2956
RGI60-02.00844,-116.7736893,50.30059433
RGI60-02.00845,-124,50.3028
RGI60-02.00846,-123.165,50.3059
RGI60-02.00847,-123.164,50.303
RGI60-02.00848,-123.297,50.3074
RGI60-02.00849,-123.391,50.307
RGI60-02.00850,-123.801,50.308
RGI60-02.00851,-123.804,50.3042
RGI60-02.00852,-116.625,50.309
RGI60-02.00853,-122.452,50.3094
RGI60-02.00854,-123.165,50.3099
RGI60-02.00855,-123.386,50.3102
RGI60-02.00856,-123.388,50.3105
RGI60-02.00857,-124.15,50.2981
RGI60-02.00858,-124.119,50.3035
RGI60-02.00859,-124.16,50.3035
RGI60-02.00860,-124.143,50.3062
RGI60-02.00861,-116.606,50.312
RGI60-02.00862,-116.6175766,50.31203079
RGI60-02.00863,-116.59,50.3113
RGI60-02.00864,-124.133,50.3139
RGI60-02.00865,-116.737,50.3116
RGI60-02.00866,-124.246,50.316
RGI60-02.00867,-116.648,50.3013
RGI60-02.00868,-116.659,50.3054
RGI60-02.00869,-116.643,50.3074
RGI60-02.00870,-123.961,50.3158
RGI60-02.00871,-123.717,50.317
RGI60-02.00872,-116.602,50.3169
RGI60-02.00873,-116.711,50.3065
RGI60-02.00874,-116.686,50.3027
RGI60-02.00875,-123.684,50.3223
RGI60-02.00876,-116.559,50.3202
RGI60-02.00877,-122.446,50.319
RGI60-02.00878,-123.982,50.3228
RGI60-02.00879,-123.284,50.3131
RGI60-02.00880,-123.299,50.3223
RGI60-02.00881,-122.431,50.3244
RGI60-02.00882,-124.162,50.3271
RGI60-02.00883,-122.481,50.328
RGI60-02.00884,-116.688,50.3294
RGI60-02.00885,-123.42,50.3331
RGI60-02.00886,-122.472,50.3311
RGI60-02.00887,-122.911,50.3336
RGI60-02.00888,-116.682,50.3181
RGI60-02.00889,-116.67,50.3175
RGI60-02.00890,-116.675,50.3091
RGI60-02.00891,-116.683,50.2971
RGI60-02.00892,-116.703,50.3264
RGI60-02.00893,-123.957,50.327
RGI60-02.00894,-123.973,50.3264
RGI60-02.00895,-123.978,50.3135
RGI60-02.00896,-123.969,50.3327
RGI60-02.00897,-123.964,50.3368
RGI60-02.00898,-123.978,50.3376
RGI60-02.00899,-123.816,50.3239
RGI60-02.00900,-123.824,50.3208
RGI60-02.00901,-123.824,50.328
RGI60-02.00902,-123.83,50.3151
RGI60-02.00903,-123.956,50.3396
RGI60-02.00904,-122.931,50.3371
RGI60-02.00905,-122.436,50.329
RGI60-02.00906,-122.456,50.3338
RGI60-02.00907,-122.437,50.3354
RGI60-02.00908,-123.81,50.3137
RGI60-02.00909,-123.834,50.3001
RGI60-02.00910,-123.845,50.2935
RGI60-02.00911,-123.871,50.2995
RGI60-02.00912,-123.871,50.2953
RGI60-02.00913,-123.85,50.2987
RGI60-02.00914,-123.857,50.3157
RGI60-02.00915,-123.864,50.2982
RGI60-02.00916,-123.844,50.3115
RGI60-02.00917,-123.881,50.303
RGI60-02.00918,-123.834,50.2799
RGI60-02.00919,-124.038,50.344
RGI60-02.00920,-122.948,50.3423
RGI60-02.00921,-122.949,50.3387
RGI60-02.00922,-122.44,50.345
RGI60-02.00923,-123.503,50.3468
RGI60-02.00924,-122.448,50.3468
RGI60-02.00925,-122.451,50.349
RGI60-02.00926,-122.454,50.3493
RGI60-02.00927,-123.988,50.3488
RGI60-02.00928,-123.66,50.3456
RGI60-02.00929,-123.659,50.35
RGI60-02.00930,-123.139,50.3516
RGI60-02.00931,-124.13,50.3455
RGI60-02.00932,-124.126,50.3504
RGI60-02.00933,-123.166,50.3526
RGI60-02.00934,-122.992,50.318
RGI60-02.00935,-122.984,50.3202
RGI60-02.00936,-123.004,50.3165
RGI60-02.00937,-123.014,50.3179
RGI60-02.00938,-122.968,50.3273
RGI60-02.00939,-123,50.3378
RGI60-02.00940,-122.999,50.3185
RGI60-02.00941,-123.02,50.319
RGI60-02.00942,-123.022,50.3269
RGI60-02.00943,-123.962,50.3485
RGI60-02.00944,-124.323,50.3543
RGI60-02.00945,-123.99,50.3564
RGI60-02.00946,-124.007,50.3545
RGI60-02.00947,-122.588,50.361
RGI60-02.00948,-123.141,50.3657
RGI60-02.00949,-124.195,50.364
RGI60-02.00950,-123.428,50.3669
RGI60-02.00951,-124.236,50.3661
RGI60-02.00952,-122.986,50.3676
RGI60-02.00953,-123.995,50.3663
RGI60-02.00954,-124.192,50.3693
RGI60-02.00955,-123.456,50.3677
RGI60-02.00956,-123.408,50.3701
RGI60-02.00957,-124.245,50.3692
RGI60-02.00958,-124.031,50.3567
RGI60-02.00959,-124.019,50.3532
RGI60-02.00960,-123.427,50.3713
RGI60-02.00961,-124.204,50.372
RGI60-02.00962,-124.175,50.3707
RGI60-02.00963,-115.116,50.3723
RGI60-02.00964,-124.009,50.3682
RGI60-02.00965,-124.022,50.3722
RGI60-02.00966,-122.619,50.3755
RGI60-02.00967,-123.332,50.3783
RGI60-02.00968,-123.77,50.361
RGI60-02.00969,-123.771,50.3703
RGI60-02.00970,-123.327,50.3797
RGI60-02.00971,-116.388,50.3817
RGI60-02.00972,-122.597,50.3809
RGI60-02.00973,-116.783,50.383
RGI60-02.00974,-123.074,50.3834
RGI60-02.00975,-123.946,50.3833
RGI60-02.00976,-116.762,50.3845
RGI60-02.00977,-124.309,50.3856
RGI60-02.00978,-116.742,50.3784
RGI60-02.00979,-116.754,50.3835
RGI60-02.00980,-115.12,50.3858
RGI60-02.00981,-123.063,50.383
RGI60-02.00982,-123.055,50.3838
RGI60-02.00983,-123.029,50.3792
RGI60-02.00984,-123.049,50.378
RGI60-02.00985,-123.008,50.3713
RGI60-02.00986,-123.041,50.3879
RGI60-02.00987,-123.03,50.3881
RGI60-02.00988,-123.064,50.367
RGI60-02.00989,-123.068,50.3596
RGI60-02.00990,-123.039,50.3651
RGI60-02.00991,-124.303,50.3896
RGI60-02.00992,-123.207,50.3918
RGI60-02.00993,-116.411,50.3905
RGI60-02.00994,-124.149,50.3839
RGI60-02.00995,-116.769,50.3891
RGI60-02.00996,-116.773,50.3904
RGI60-02.00997,-123.278,50.3887
RGI60-02.00998,-123.281,50.3841
RGI60-02.00999,-123.716,50.3856
RGI60-02.01000,-123.707,50.317
RGI60-02.01001,-123.74,50.3789
RGI60-02.01002,-123.707,50.322
RGI60-02.01003,-123.744,50.3624
RGI60-02.01004,-123.707,50.3435
RGI60-02.01005,-123.728,50.3635
RGI60-02.01006,-123.67,50.3009
RGI60-02.01007,-123.691,50.312
RGI60-02.01008,-123.705,50.368
RGI60-02.01009,-123.679,50.3701
RGI60-02.01010,-123.679,50.3032
RGI60-02.01011,-123.656,50.3555
RGI60-02.01012,-123.675,50.3699
RGI60-02.01013,-123.663,50.3624
RGI60-02.01014,-123.651,50.3052
RGI60-02.01015,-123.68,50.313
RGI60-02.01016,-123.648,50.2958
RGI60-02.01017,-116.416,50.3936
RGI60-02.01018,-123.226,50.3934
RGI60-02.01019,-115.281,50.3958
RGI60-02.01020,-122.403,50.3974
RGI60-02.01021,-123.067,50.3971
RGI60-02.01022,-123.832,50.3979
RGI60-02.01023,-117.338,50.3972
RGI60-02.01024,-123.44,50.3985
RGI60-02.01025,-123.935,50.4003
RGI60-02.01026,-123.295,50.3991
RGI60-02.01027,-116.635,50.3976
RGI60-02.01028,-123.458,50.3987
RGI60-02.01029,-122.515,50.4008
RGI60-02.01030,-123.73,50.3951
RGI60-02.01031,-123.725,50.3919
RGI60-02.01032,-123.725,50.3983
RGI60-02.01033,-122.608,50.4002
RGI60-02.01034,-115.283,50.4021
RGI60-02.01035,-123.228,50.4028
RGI60-02.01036,-117.311,50.3881
RGI60-02.01037,-116.637,50.4032
RGI60-02.01038,-116.431,50.3988
RGI60-02.01039,-124.273,50.403
RGI60-02.01040,-124.128,50.402
RGI60-02.01041,-116.758,50.3981
RGI60-02.01042,-122.571,50.4045
RGI60-02.01043,-123.788,50.3705
RGI60-02.01044,-123.793,50.3845
RGI60-02.01045,-123.778,50.3597
RGI60-02.01046,-123.787,50.3609
RGI60-02.01047,-123.788,50.3916
RGI60-02.01048,-116.474,50.4048
RGI60-02.01049,-122.529,50.4046
RGI60-02.01050,-123.206,50.4033
RGI60-02.01051,-123.218,50.405
RGI60-02.01052,-122.565,50.4061
RGI60-02.01053,-116.444,50.4058
RGI60-02.01054,-116.551,50.4037
RGI60-02.01055,-116.53,50.4075
RGI60-02.01056,-123.918,50.4026
RGI60-02.01057,-123.923,50.3978
RGI60-02.01058,-123.18,50.4085
RGI60-02.01059,-123.237,50.402
RGI60-02.01060,-123.195,50.4069
RGI60-02.01061,-122.582,50.4071
RGI60-02.01062,-116.496,50.4043
RGI60-02.01063,-116.579,50.4088
RGI60-02.01064,-124.204,50.3926
RGI60-02.01065,-124.198,50.3998
RGI60-02.01066,-124.202,50.3872
RGI60-02.01067,-124.192,50.3986
RGI60-02.01068,-124.185,50.4077
RGI60-02.01069,-117.376,50.4097
RGI60-02.01070,-122.52,50.408
RGI60-02.01071,-117.369,50.4101
RGI60-02.01072,-122.993,50.4124
RGI60-02.01073,-122.574,50.4121
RGI60-02.01074,-116.645,50.4134
RGI60-02.01075,-117.331,50.4091
RGI60-02.01076,-117.341,50.4046
RGI60-02.01077,-116.829,50.408
RGI60-02.01078,-116.759,50.4113
RGI60-02.01079,-123.005,50.4114
RGI60-02.01080,-124.188,50.4147
RGI60-02.01081,-122.996,50.4156
RGI60-02.01082,-123.208,50.4132
RGI60-02.01083,-122.618,50.4182
RGI60-02.01084,-123.909,50.4191
RGI60-02.01085,-116.768,50.4201
RGI60-02.01086,-122.205,50.4192
RGI60-02.01087,-116.648,50.4204
RGI60-02.01088,-123.179,50.4217
RGI60-02.01089,-123.217,50.4217
RGI60-02.01090,-123.979,50.4247
RGI60-02.01091,-123.35,50.4235
RGI60-02.01092,-123.22,50.426
RGI60-02.01093,-124.175,50.4249
RGI60-02.01094,-116.581,50.4237
RGI60-02.01095,-123.856,50.4239
RGI60-02.01096,-124.286,50.4257
RGI60-02.01097,-116.603,50.4248
RGI60-02.01098,-115.138,50.4283
RGI60-02.01099,-124.037,50.4252
RGI60-02.01100,-124.037,50.4176
RGI60-02.01101,-124.044,50.4171
RGI60-02.01102,-124.047,50.4224
RGI60-02.01103,-123.986,50.4282
RGI60-02.01104,-122.605,50.4195
RGI60-02.01105,-122.597,50.4135
RGI60-02.01106,-122.631,50.4136
RGI60-02.01107,-124.261,50.4249
RGI60-02.01108,-123.154,50.4279
RGI60-02.01109,-123.157,50.4305
RGI60-02.01110,-116.778,50.4309
RGI60-02.01111,-123.166,50.4223
RGI60-02.01112,-123.146,50.4246
RGI60-02.01113,-115.108,50.4262
RGI60-02.01114,-115.122,50.4341
RGI60-02.01115,-115.125,50.4268
RGI60-02.01116,-116.567,50.4071
RGI60-02.01117,-116.537,50.4208
RGI60-02.01118,-116.568,50.4185
RGI60-02.01119,-124.242,50.4362
RGI60-02.01120,-115.111,50.4354
RGI60-02.01121,-116.807,50.4286
RGI60-02.01122,-116.777,50.4198
RGI60-02.01123,-116.807,50.4118
RGI60-02.01124,-116.788,50.4062
RGI60-02.01125,-123.502,50.4382
RGI60-02.01126,-123.39,50.4375
RGI60-02.01127,-115.133,50.4412
RGI60-02.01128,-123.814,50.442
RGI60-02.01129,-116.685,50.4341
RGI60-02.01130,-116.621,50.4414
RGI60-02.01131,-116.614,50.4358
RGI60-02.01132,-116.648,50.4261
RGI60-02.01133,-116.638,50.4344
RGI60-02.01134,-116.663,50.4296
RGI60-02.01135,-116.46,50.4464
RGI60-02.01136,-116.793,50.4389
RGI60-02.01137,-115.124,50.448
RGI60-02.01138,-116.797,50.451
RGI60-02.01139,-116.565,50.4393
RGI60-02.01140,-116.562,50.4383
RGI60-02.01141,-116.467,50.4492
RGI60-02.01142,-116.555,50.4491
RGI60-02.01143,-116.793,50.4538
RGI60-02.01144,-123.913,50.3564
RGI60-02.01145,-123.926,50.38
RGI60-02.01146,-123.858,50.4105
RGI60-02.01147,-123.867,50.3794
RGI60-02.01148,-123.899,50.3212
RGI60-02.01149,-123.91,50.3489
RGI60-02.01150,-123.92,50.3645
RGI60-02.01151,-123.834,50.4343
RGI60-02.01152,-123.89,50.341
RGI60-02.01153,-123.851,50.4452
RGI60-02.01154,-123.922,50.3871
RGI60-02.01155,-123.862,50.4476
RGI60-02.01156,-123.833,50.3828
RGI60-02.01157,-123.933,50.3877
RGI60-02.01158,-123.828,50.3945
RGI60-02.01159,-123.869,50.4312
RGI60-02.01160,-123.804,50.4329
RGI60-02.01161,-123.8,50.3738
RGI60-02.01162,-123.825,50.4182
RGI60-02.01163,-116.721,50.4561
RGI60-02.01164,-123.331,50.4582
RGI60-02.01165,-116.808,50.4549
RGI60-02.01166,-123.855,50.4583
RGI60-02.01167,-123.859,50.4558
RGI60-02.01168,-116.584,50.4578
RGI60-02.01169,-116.581,50.4591
RGI60-02.01170,-116.786,50.462
RGI60-02.01171,-116.749,50.4615
RGI60-02.01172,-116.741,50.4588
RGI60-02.01173,-116.775,50.4623
RGI60-02.01174,-123.731,50.4634
RGI60-02.01175,-115.239,50.4608
RGI60-02.01176,-116.774,50.4641
RGI60-02.01177,-123.337,50.4597
RGI60-02.01178,-123.345,50.4635
RGI60-02.01179,-115.248,50.4654
RGI60-02.01180,-124.274,50.4642
RGI60-02.01181,-116.434,50.4599
RGI60-02.01182,-115.14,50.4673
RGI60-02.01183,-116.765,50.4665
RGI60-02.01184,-116.757,50.463
RGI60-02.01185,-116.456,50.4673
RGI60-02.01186,-116.578,50.4692
RGI60-02.01187,-116.429,50.4713
RGI60-02.01188,-123.499,50.4728
RGI60-02.01189,-123.928,50.4561
RGI60-02.01190,-123.949,50.404
RGI60-02.01191,-123.963,50.4357
RGI60-02.01192,-123.913,50.4668
RGI60-02.01193,-123.935,50.424
RGI60-02.01194,-123.964,50.4151
RGI60-02.01195,-123.949,50.4484
RGI60-02.01196,-123.912,50.4565
RGI60-02.01197,-124.283,50.4715
RGI60-02.01198,-124.28,50.4694
RGI60-02.01199,-116.73,50.4594
RGI60-02.01200,-116.699,50.4608
RGI60-02.01201,-116.444,50.4725
RGI60-02.01202,-115.149,50.4729
RGI60-02.01203,-116.459,50.474
RGI60-02.01204,-123.083,50.4753
RGI60-02.01205,-124.1000977,50.46709824
RGI60-02.01206,-124.095,50.4698
RGI60-02.01207,-124.099,50.473
RGI60-02.01208,-116.41,50.473
RGI60-02.01209,-123.405,50.4791
RGI60-02.01210,-115.157,50.4794
RGI60-02.01211,-123.25,50.479
RGI60-02.01212,-123.071,50.4788
RGI60-02.01213,-116.48,50.4796
RGI60-02.01214,-123.324,50.4806
RGI60-02.01215,-116.389,50.4796
RGI60-02.01216,-115.161,50.4818
RGI60-02.01217,-123.208,50.4813
RGI60-02.01218,-123.227,50.4802
RGI60-02.01219,-124.031,50.4834
RGI60-02.01220,-123.402,50.483
RGI60-02.01221,-117.412,50.4848
RGI60-02.01222,-123.9474792,50.4837265
RGI60-02.01223,-123.188,50.4858
RGI60-02.01224,-116.706,50.4848
RGI60-02.01225,-124.555,50.4864
RGI60-02.01226,-123.301,50.4817
RGI60-02.01227,-123.278,50.4733
RGI60-02.01228,-123.286,50.4829
RGI60-02.01229,-123.291,50.4853
RGI60-02.01230,-117.44,50.4871
RGI60-02.01231,-122.07,50.4887
RGI60-02.01232,-124.052,50.4843
RGI60-02.01233,-116.497,50.4903
RGI60-02.01234,-115.247,50.4907
RGI60-02.01235,-123.212,50.4892
RGI60-02.01236,-124.125,50.4917
RGI60-02.01237,-123.245,50.4827
RGI60-02.01238,-116.643,50.4938
RGI60-02.01239,-116.708,50.4932
RGI60-02.01240,-124.514,50.4887
RGI60-02.01241,-124.518,50.4903
RGI60-02.01242,-124.516,50.4946
RGI60-02.01243,-122.857,50.4963
RGI60-02.01244,-123.134,50.4959
RGI60-02.01245,-116.649,50.4967
RGI60-02.01246,-124.062,50.495
RGI60-02.01247,-124.573,50.4996
RGI60-02.01248,-123.153,50.5007
RGI60-02.01249,-115.163,50.5022
RGI60-02.01250,-124.067,50.5008
RGI60-02.01251,-124.12,50.4851
RGI60-02.01252,-124.087,50.4901
RGI60-02.01253,-115.161,50.4984
RGI60-02.01254,-116.484,50.5033
RGI60-02.01255,-123.142,50.5032
RGI60-02.01256,-116.658,50.475
RGI60-02.01257,-116.663,50.4906
RGI60-02.01258,-116.675,50.4716
RGI60-02.01259,-116.635,50.5046
RGI60-02.01260,-122.641,50.5083
RGI60-02.01261,-124.017,50.4923
RGI60-02.01262,-123.978,50.4792
RGI60-02.01263,-124.009,50.5064
RGI60-02.01264,-124.016,50.5037
RGI60-02.01265,-123.963,50.4839
RGI60-02.01266,-124.003,50.4777
RGI60-02.01267,-124.009,50.486
RGI60-02.01268,-123.978,50.4917
RGI60-02.01269,-123.893,50.5078
RGI60-02.01270,-123.466,50.5086
RGI60-02.01271,-124.077,50.508
RGI60-02.01272,-123.994,50.5118
RGI60-02.01273,-123.995,50.5049
RGI60-02.01274,-116.599,50.512
RGI60-02.01275,-116.606,50.5139
RGI60-02.01276,-115.182,50.5142
RGI60-02.01277,-116.626,50.5161
RGI60-02.01278,-115.162,50.514
RGI60-02.01279,-123.981,50.5181
RGI60-02.01280,-123.912,50.5187
RGI60-02.01281,-124.092,50.5183
RGI60-02.01282,-123.304,50.5152
RGI60-02.01283,-123.309,50.5127
RGI60-02.01284,-123.295,50.5154
RGI60-02.01285,-122.626,50.5173
RGI60-02.01286,-115.081,50.5238
RGI60-02.01287,-116.621,50.5228
RGI60-02.01288,-116.48,50.527
RGI60-02.01289,-115.087,50.5279
RGI60-02.01290,-123.24,50.3766
RGI60-02.01291,-123.299,50.3802
RGI60-02.01292,-123.329,50.3673
RGI60-02.01293,-123.195,50.3759
RGI60-02.01294,-123.304,50.467
RGI60-02.01295,-123.375,50.4735
RGI60-02.01296,-123.166,50.367
RGI60-02.01297,-123.348,50.5162
RGI60-02.01298,-123.355,50.4694
RGI60-02.01299,-123.36,50.4871
RGI60-02.01300,-123.382,50.4178
RGI60-02.01301,-123.355,50.3945
RGI60-02.01302,-123.316,50.3772
RGI60-02.01303,-123.427,50.4506
RGI60-02.01304,-123.44,50.4414
RGI60-02.01305,-123.378,50.3193
RGI60-02.01306,-123.425,50.3781
RGI60-02.01307,-123.436,50.4957
RGI60-02.01308,-123.394,50.5202
RGI60-02.01309,-123.412,50.3748
RGI60-02.01310,-123.439,50.408
RGI60-02.01311,-123.434,50.3161
RGI60-02.01312,-123.432,50.4027
RGI60-02.01313,-123.469,50.2636
RGI60-02.01314,-123.403,50.4199
RGI60-02.01315,-123.388,50.3163
RGI60-02.01316,-123.474,50.3563
RGI60-02.01317,-123.434,50.4194
RGI60-02.01318,-123.408,50.4901
RGI60-02.01319,-123.406,50.5043
RGI60-02.01320,-123.495,50.3414
RGI60-02.01321,-123.479,50.3391
RGI60-02.01322,-123.471,50.3213
RGI60-02.01323,-123.463,50.2475
RGI60-02.01324,-123.513,50.2496
RGI60-02.01325,-123.513,50.2716
RGI60-02.01326,-123.468,50.4765
RGI60-02.01327,-123.505,50.246
RGI60-02.01328,-123.508,50.4427
RGI60-02.01329,-123.485,50.3504
RGI60-02.01330,-123.475,50.4477
RGI60-02.01331,-123.502,50.4787
RGI60-02.01332,-123.527,50.2674
RGI60-02.01333,-123.48,50.2869
RGI60-02.01334,-123.487,50.4386
RGI60-02.01335,-123.495,50.4414
RGI60-02.01336,-123.204,50.3121
RGI60-02.01337,-123.146,50.3588
RGI60-02.01338,-123.187,50.3456
RGI60-02.01339,-123.285,50.3389
RGI60-02.01340,-123.193,50.3174
RGI60-02.01341,-123.185,50.3102
RGI60-02.01342,-123.151,50.3574
RGI60-02.01343,-123.219,50.3149
RGI60-02.01344,-123.24,50.3486
RGI60-02.01345,-123.169,50.323
RGI60-02.01346,-123.367,50.3569
RGI60-02.01347,-123.174,50.3139
RGI60-02.01348,-123.179,50.3602
RGI60-02.01349,-124.532,50.5308
RGI60-02.01350,-123.717,50.5292
RGI60-02.01351,-116.7,50.5334
RGI60-02.01352,-123.693,50.5334
RGI60-02.01353,-123.939,50.5329
RGI60-02.01354,-118.064,50.5356
RGI60-02.01355,-118.056,50.5366
RGI60-02.01356,-116.614,50.5372
RGI60-02.01357,-115.194,50.537
RGI60-02.01358,-117.57,50.5361
RGI60-02.01359,-116.608,50.5239
RGI60-02.01360,-116.601,50.5358
RGI60-02.01361,-116.706,50.5332
RGI60-02.01362,-116.691,50.5305
RGI60-02.01363,-116.695,50.4926
RGI60-02.01364,-116.681,50.5067
RGI60-02.01365,-123.341,50.5372
RGI60-02.01366,-124.54,50.5412
RGI60-02.01367,-115.165,50.5229
RGI60-02.01368,-115.18,50.5319
RGI60-02.01369,-123.36,50.536
RGI60-02.01370,-123.382,50.5347
RGI60-02.01371,-123.409,50.544
